PROPERTY_TYPE,ROOM_TYPE,ACCOMODATES,MONTH_YEAR,ACTIVE_LISTINGS_RATE,MIN_PRICE,MAX_PRICE,MEDIAN_PRICE,AVG_PRICE,DISTINCT_HOSTS,SUPERHOST_RATE,AVG_REVIEW_SCORES_RATINGS,PER_CHANGE_ACTIVE_LISTINGS,PER_CHANGE_INACTIVE_LISTINGS,TOTAL_STAYS,AVG_ESTIMATED_REVENUE_PER_ACTIVE_LISTING
Entire apartment,Entire home/apt,4,2020-11-01,100.000000,16,10000,172.98,211.934019,3460,11.965300,93.066925,-1.321100,,101180,5002.309586
Entire apartment,Entire home/apt,4,2020-12-01,100.000000,16,10000,180,230.357210,3530,12.011300,93.127896,2.462300,,110074,5700.149790
Entire apartment,Entire home/apt,4,2021-01-01,100.000000,16,10000,180,225.890973,3508,11.231500,93.125122,-0.490000,,105120,5415.189215
Entire apartment,Entire home/apt,4,2021-02-01,99.952600,16,10000,179.722222222,221.021579,3463,11.030900,93.159856,-1.125400,,102741,5216.415935
Entire apartment,Entire home/apt,4,2021-03-01,99.952200,16,10000,180,219.891278,3433,11.069000,93.189695,-0.758800,0.000000,104189,5263.339068
Entire apartment,Entire home/apt,4,2021-04-01,99.756000,16,10000,180,221.813402,3283,11.117900,93.213115,-2.293900,400.000000,102727,5356.390560
Entire apartment,Entire home/apt,5,2020-07-01,100.000000,62,1300,177.5,228.081967,121,13.223100,91.520408,,,2912,5389.327869
Entire apartment,Entire home/apt,5,2020-08-01,100.000000,34,1425,181,219.491108,613,15.334400,90.966957,499.180300,,15622,4549.212038
Entire apartment,Entire home/apt,5,2020-09-01,100.000000,34,2143,180,221.388543,678,14.601800,91.114961,9.849500,,17930,4889.676214
Entire apartment,Entire home/apt,5,2020-10-01,100.000000,34,1425,185,223.830165,667,14.242900,91.404187,-1.743500,,18644,5198.684411
Entire apartment,Entire home/apt,5,2020-11-01,100.000000,34,1425,185,223.861004,659,14.567500,91.322259,-1.520900,,18131,5134.299871
Entire apartment,Entire home/apt,5,2020-12-01,100.000000,34,2414,199,242.211706,680,15.000000,91.439469,3.346200,,20258,5957.721046
Entire apartment,Entire home/apt,5,2021-01-01,100.000000,34,2442,190,238.224030,673,13.373000,91.430894,-0.498100,,18898,5456.332916
Entire apartment,Entire home/apt,5,2021-02-01,100.000000,34,1425,186.5,226.108999,662,12.990900,90.860427,-1.251600,,18131,5127.963245
Entire apartment,Entire home/apt,5,2021-03-01,100.000000,34,1425,186,225.296632,651,12.442400,90.741176,-2.154600,,18153,5140.185233
Entire apartment,Entire home/apt,5,2021-04-01,99.602100,34,1425,190,230.537949,617,13.452200,91.387826,-2.720200,,17584,5188.387483
Entire apartment,Entire home/apt,6,2020-07-01,100.000000,56,4714,199,300.279412,128,19.531300,93.217391,,,3228,6167.705882
Entire apartment,Entire home/apt,6,2020-08-01,100.000000,11,5000,199,280.721311,708,21.045200,92.336306,617.647100,,19893,5321.316598
Entire apartment,Entire home/apt,6,2020-09-01,100.000000,11,5000,200,287.203791,760,19.473700,92.316843,8.094300,,22920,5820.304265
Entire apartment,Entire home/apt,6,2020-10-01,100.000000,11,6607,200,297.378024,717,16.318000,92.268414,-5.971600,,22755,6296.613911
Entire apartment,Entire home/apt,6,2020-11-01,100.000000,11,7429,200,298.979809,692,16.329500,92.296000,-5.141100,,21198,6134.743889
Entire apartment,Entire home/apt,6,2020-12-01,100.000000,11,7929,221,333.295617,714,16.526600,92.222076,4.250800,,24417,7504.161060
Entire apartment,Entire home/apt,6,2021-01-01,100.000000,11,7929,207,335.966463,710,15.915500,92.607427,0.305800,,22045,6622.242886
Entire apartment,Entire home/apt,6,2021-02-01,100.000000,11,7929,207.5,322.170631,695,15.683500,92.321716,-1.727600,,21552,6460.685626
Entire apartment,Entire home/apt,6,2021-03-01,99.894300,11,5786,220,317.011640,682,15.835800,92.120219,-2.275100,,21989,6582.823280
Entire apartment,Entire home/apt,6,2021-04-01,99.328100,11,6500,220,320.569335,638,13.949800,92.479076,-6.137600,500.000000,20767,6851.073281
Entire apartment,Entire home/apt,7,2020-07-01,100.000000,128,1000,401,410.888889,9,22.222200,94.571429,,,203,10367.555556
Entire apartment,Entire home/apt,7,2020-08-01,100.000000,78,1500,211.5,299.135593,93,25.806500,92.138298,1211.111100,,2029,4851.101695
Entire apartment,Entire home/apt,7,2020-09-01,100.000000,78,2429,249,322.943089,96,22.916700,92.285714,4.237300,,2050,4834.227642
Entire apartment,Entire home/apt,7,2020-10-01,100.000000,85,1503,244,321.380165,93,18.279600,92.208333,-1.626000,,2197,5916.041322
Entire apartment,Entire home/apt,7,2020-11-01,100.000000,76,1143,262,315.032000,98,17.346900,92.020408,3.305800,,2179,5624.688000
Entire apartment,Entire home/apt,7,2020-12-01,100.000000,78,1298,271,346.382114,96,20.833300,92.285714,-1.600000,,2789,7550.414634
Entire apartment,Entire home/apt,7,2021-01-01,100.000000,78,1298,250.5,337.953846,99,20.202000,92.427184,5.691100,,2494,6401.530769
Entire apartment,Entire home/apt,7,2021-02-01,100.000000,78,1213,250,325.209302,92,20.652200,92.509804,-0.769200,,2295,5370.751938
Entire apartment,Entire home/apt,7,2021-03-01,100.000000,78,1213,253.5,338.903509,88,20.454500,92.813187,-11.627900,,2370,6809.026316
Entire apartment,Entire home/apt,7,2021-04-01,99.065400,85,1298,260.5,339.603774,84,17.857100,92.613636,-7.017500,,1951,5509.792453
Entire apartment,Entire home/apt,8,2020-07-01,100.000000,119,660,232.5,272.888889,18,33.333300,93.470588,,,405,5970.888889
Entire apartment,Entire home/apt,8,2020-08-01,100.000000,73,10000,283,487.140741,99,23.232300,90.872727,650.000000,,2143,9642.088889
Entire apartment,Entire home/apt,8,2020-09-01,100.000000,68,10000,266.5,603.798701,107,22.429900,90.565574,14.074100,,2728,10764.064935
Entire apartment,Entire home/apt,8,2020-10-01,100.000000,84,10000,295,647.466667,95,18.947400,91.135135,-12.337700,,2701,15522.548148
Entire apartment,Entire home/apt,8,2020-11-01,100.000000,84,10000,289,604.119403,94,20.212800,91.669811,-0.740700,,2720,13834.447761
Entire apartment,Entire home/apt,8,2020-12-01,100.000000,84,10000,308.5,573.198276,85,20.000000,92.428571,-13.432800,,2576,12292.275862
Entire apartment,Entire home/apt,8,2021-01-01,100.000000,84,10000,267.5,543.064000,90,15.555600,92.412371,7.758600,,2407,10317.064000
Entire apartment,Entire home/apt,8,2021-02-01,100.000000,84,10000,267,488.252174,83,16.867500,92.333333,-8.000000,,2051,8471.713043
Entire apartment,Entire home/apt,8,2021-03-01,100.000000,84,10000,275.5,503.745455,78,17.948700,91.852273,-4.347800,,2219,10487.527273
Entire apartment,Entire home/apt,8,2021-04-01,100.000000,91,10000,271.5,484.318182,71,16.901400,90.397727,0.000000,,2123,10571.227273
Entire apartment,Entire home/apt,9,2020-07-01,100.000000,168,179,176.5,173.666667,3,33.333300,90.000000,,,34,1912.000000
Entire apartment,Entire home/apt,9,2020-08-01,100.000000,80,700,191.5,242.090909,17,23.529400,89.300000,633.333300,,373,4675.272727
Entire apartment,Entire home/apt,9,2020-09-01,100.000000,80,700,185,235.625000,19,31.578900,89.727273,9.090900,,411,4520.083333
Entire apartment,Entire home/apt,9,2020-10-01,100.000000,80,700,183.5,229.863636,17,5.882400,89.833333,-8.333300,,389,4544.181818
Entire apartment,Entire home/apt,9,2020-11-01,100.000000,80,700,185,236.142857,21,9.523800,90.576923,27.272700,,508,4600.607143
Entire apartment,Entire home/apt,9,2020-12-01,100.000000,80,894,213,275.518519,18,11.111100,89.363636,-3.571400,,577,6035.074074
Entire apartment,Entire home/apt,9,2021-01-01,100.000000,116,783,210,273.913043,16,18.750000,87.952381,-14.814800,,362,4899.608696
Entire apartment,Entire home/apt,9,2021-02-01,100.000000,114,1000,204,288.608696,17,17.647100,88.631579,0.000000,,347,4683.000000
Entire apartment,Entire home/apt,9,2021-03-01,100.000000,116,1000,216.5,301.600000,15,20.000000,88.444444,-13.043500,,386,5943.500000
Entire apartment,Entire home/apt,9,2021-04-01,100.000000,116,700,215.5,257.294118,12,25.000000,87.400000,-15.000000,,308,4983.882353
Entire apartment,Entire home/apt,10,2020-07-01,100.000000,185,524,420.5,370.000000,5,20.000000,93.250000,,,57,4059.200000
Entire apartment,Entire home/apt,10,2020-08-01,100.000000,90,850,243.5,344.833333,20,15.000000,86.611111,380.000000,,313,5485.333333
Entire apartment,Entire home/apt,10,2020-09-01,100.000000,90,850,285,347.869565,20,15.000000,86.705882,-4.166700,,405,6614.260870
Entire apartment,Entire home/apt,10,2020-10-01,100.000000,90,850,259,348.086957,20,15.000000,86.705882,0.000000,,369,6553.913043
Entire apartment,Entire home/apt,10,2020-11-01,100.000000,90,850,238,337.125000,20,15.000000,86.705882,4.347800,,379,6522.416667
Entire apartment,Entire home/apt,10,2020-12-01,100.000000,90,3000,285,641.923077,19,15.789500,88.368421,8.333300,,630,15382.346154
Entire apartment,Entire home/apt,10,2021-01-01,100.000000,90,1440,318.5,439.032258,24,16.666700,88.347826,19.230800,,577,7561.516129
Entire apartment,Entire home/apt,10,2021-02-01,100.000000,90,1176,291.5,396.241379,23,17.391300,90.000000,-6.451600,,386,7107.551724
Entire apartment,Entire home/apt,10,2021-03-01,100.000000,90,1176,325,394.357143,22,13.636400,87.571429,-3.448300,,422,6837.428571
Entire apartment,Entire home/apt,10,2021-04-01,100.000000,109,1053,375,430.520000,21,9.523800,87.631579,-10.714300,,407,7178.040000
Entire apartment,Entire home/apt,11,2020-07-01,100.000000,376,376,376,376.000000,1,100.000000,99.000000,,,30,11280.000000
Entire apartment,Entire home/apt,11,2020-08-01,100.000000,227,773,694.5,538.666667,2,0.000000,98.000000,200.000000,,40,4585.000000
Entire apartment,Entire home/apt,11,2020-09-01,100.000000,162,773,503.5,433.800000,4,25.000000,92.250000,66.666700,,77,5896.800000
Entire apartment,Entire home/apt,11,2020-10-01,100.000000,174,1367,506,591.500000,5,20.000000,93.500000,20.000000,,103,11030.833333
Entire apartment,Entire home/apt,11,2020-11-01,100.000000,183,773,338.5,416.166667,5,20.000000,93.800000,0.000000,,80,4613.000000
Entire apartment,Entire home/apt,11,2020-12-01,100.000000,212,436,301.5,312.750000,4,25.000000,96.333333,-33.333300,,97,7883.500000
Entire apartment,Entire home/apt,11,2021-01-01,100.000000,170,376,301.5,257.666667,3,33.333300,97.000000,-25.000000,,60,6030.000000
Entire apartment,Entire home/apt,11,2021-02-01,100.000000,181,376,301.5,261.333333,3,33.333300,97.000000,0.000000,,60,6030.000000
Entire apartment,Entire home/apt,11,2021-03-01,100.000000,193,376,301.5,265.333333,3,33.333300,97.000000,0.000000,,60,6030.000000
Entire apartment,Entire home/apt,11,2021-04-01,100.000000,227,431,310.5,319.750000,4,50.000000,98.000000,33.333300,,87,6966.750000
Entire apartment,Entire home/apt,12,2020-07-01,100.000000,128,170,149,149.000000,2,0.000000,92.500000,,,40,3190.000000
Entire apartment,Entire home/apt,12,2020-08-01,100.000000,139,507,325.5,317.500000,10,20.000000,90.000000,400.000000,,156,4816.100000
Entire apartment,Entire home/apt,12,2020-09-01,100.000000,130,507,321.5,310.700000,10,20.000000,90.111111,0.000000,,202,5911.900000
Entire apartment,Entire home/apt,12,2020-10-01,100.000000,133,764,352,368.909091,11,18.181800,91.500000,10.000000,,270,9790.272727
Entire apartment,Entire home/apt,12,2020-11-01,100.000000,140,688,358,365.545455,11,18.181800,91.666667,0.000000,,266,9124.636364
Entire apartment,Entire home/apt,12,2020-12-01,100.000000,181,2343,448,564.461538,13,23.076900,86.363636,18.181800,,341,15002.384615
Entire apartment,Entire home/apt,12,2021-01-01,100.000000,181,714,322,388.600000,10,20.000000,93.000000,-23.076900,,218,8158.700000
Entire apartment,Entire home/apt,12,2021-02-01,100.000000,135,643,322,370.777778,9,22.222200,92.750000,-10.000000,,193,7258.555556
Entire apartment,Entire home/apt,12,2021-03-01,100.000000,141,614,319,339.833333,6,16.666700,92.666667,-33.333300,,167,9705.333333
Entire apartment,Entire home/apt,12,2021-04-01,100.000000,157,643,297,329.000000,6,16.666700,92.666667,0.000000,,137,6864.500000
Entire apartment,Entire home/apt,13,2020-08-01,100.000000,301,301,301,301.000000,1,100.000000,99.000000,,,25,7525.000000
Entire apartment,Entire home/apt,14,2020-07-01,100.000000,1100,1100,1100,1100.000000,1,100.000000,,,,9,9900.000000
Entire apartment,Entire home/apt,14,2020-08-01,100.000000,179,1000,264.5,427.000000,3,66.666700,58.666667,300.000000,,38,3489.500000
Entire apartment,Entire home/apt,14,2020-09-01,100.000000,179,1100,264.5,452.000000,3,66.666700,58.666667,0.000000,,43,5450.000000
Entire apartment,Entire home/apt,14,2020-10-01,100.000000,179,1200,739.5,552.666667,2,50.000000,53.333333,-25.000000,,48,9670.666667
Entire apartment,Entire home/apt,14,2020-11-01,100.000000,179,1200,739.5,552.666667,2,50.000000,56.666667,0.000000,,17,6800.000000
Entire apartment,Entire home/apt,14,2020-12-01,100.000000,179,1879,1029,1029.000000,2,50.000000,57.500000,-33.333300,,33,25903.500000
Entire apartment,Entire home/apt,14,2021-01-01,100.000000,179,1846,1012.5,1012.500000,2,50.000000,57.500000,0.000000,,16,14768.000000
Entire apartment,Entire home/apt,14,2021-02-01,100.000000,179,1764,971.5,971.500000,2,50.000000,58.000000,0.000000,,27,23814.000000
Entire apartment,Entire home/apt,14,2021-03-01,100.000000,179,179,179,179.000000,1,0.000000,20.000000,-50.000000,,0,0.000000
Entire apartment,Entire home/apt,14,2021-04-01,100.000000,179,179,179,179.000000,1,0.000000,20.000000,0.000000,,0,0.000000
Entire apartment,Entire home/apt,15,2020-12-01,100.000000,3000,3000,3000,3000.000000,1,0.000000,,,,30,90000.000000
Entire apartment,Entire home/apt,16,2020-08-01,100.000000,500,1629,672,830.666667,2,50.000000,98.250000,,,123,15776.000000
Entire apartment,Entire home/apt,16,2020-09-01,100.000000,580,1629,729,876.166667,2,50.000000,98.250000,0.000000,,137,20510.000000
Entire apartment,Entire home/apt,16,2020-10-01,100.000000,590,1857,1025,1069.600000,1,100.000000,98.250000,-16.666700,,150,32088.000000
Entire apartment,Entire home/apt,16,2020-11-01,100.000000,851,1857,1100,1171.600000,1,100.000000,98.250000,0.000000,,124,30208.000000
Entire apartment,Entire home/apt,16,2020-12-01,100.000000,295,1971,890.5,945.400000,1,100.000000,98.250000,0.000000,,150,28362.000000
Entire apartment,Entire home/apt,16,2021-01-01,100.000000,295,2464,823,1017.000000,1,100.000000,98.250000,0.000000,,127,26273.400000
Entire apartment,Entire home/apt,16,2021-02-01,100.000000,295,789,537,502.000000,1,100.000000,98.250000,0.000000,,130,13652.000000
Entire apartment,Entire home/apt,16,2021-03-01,100.000000,295,789,545,513.600000,1,100.000000,98.250000,0.000000,,129,13686.000000
Entire apartment,Entire home/apt,16,2021-04-01,100.000000,295,1000,650.5,629.833333,2,50.000000,98.250000,20.000000,,150,14337.166667
Entire bungalow,Entire home/apt,1,2020-08-01,100.000000,150,150,150,150.000000,1,0.000000,,,,1,150.000000
Entire bungalow,Entire home/apt,1,2020-09-01,100.000000,150,150,150,150.000000,1,0.000000,,0.000000,,1,150.000000
Entire bungalow,Entire home/apt,1,2020-10-01,100.000000,150,150,150,150.000000,1,0.000000,,0.000000,,30,4500.000000
Entire bungalow,Entire home/apt,1,2020-11-01,100.000000,150,150,150,150.000000,1,0.000000,,0.000000,,1,150.000000
Entire bungalow,Entire home/apt,1,2020-12-01,100.000000,150,150,150,150.000000,1,0.000000,,0.000000,,1,150.000000
Entire bungalow,Entire home/apt,1,2021-01-01,100.000000,88,150,119,119.000000,2,0.000000,72.000000,100.000000,,30,2250.000000
Entire bungalow,Entire home/apt,1,2021-02-01,100.000000,88,150,119,119.000000,2,0.000000,72.000000,0.000000,,1,75.000000
Entire bungalow,Entire home/apt,1,2021-03-01,100.000000,88,150,119,119.000000,2,0.000000,72.000000,0.000000,,59,3495.000000
Entire bungalow,Entire home/apt,1,2021-04-01,100.000000,88,150,119,119.000000,2,0.000000,72.000000,0.000000,,1,75.000000
Entire bungalow,Entire home/apt,2,2020-07-01,100.000000,143,170,156.5,156.500000,2,50.000000,97.500000,,,60,4695.000000
Entire bungalow,Entire home/apt,2,2020-08-01,100.000000,50,185,118,119.666667,21,38.095200,91.100000,950.000000,,418,2531.952381
Entire bungalow,Entire home/apt,2,2020-09-01,100.000000,75,186,122,124.684211,19,42.105300,91.444444,-9.523800,,380,2611.052632
Entire bungalow,Entire home/apt,2,2020-10-01,100.000000,55,186,118,121.450000,20,30.000000,90.894737,5.263200,,414,2503.800000
Entire bungalow,Entire home/apt,2,2020-11-01,100.000000,55,185,118,122.450000,20,30.000000,90.789474,0.000000,,418,2615.500000
Entire bungalow,Entire home/apt,2,2020-12-01,100.000000,75,450,124,143.700000,20,30.000000,91.500000,0.000000,,463,3466.400000
Entire bungalow,Entire home/apt,2,2021-01-01,100.000000,75,196,122,128.210526,19,26.315800,91.500000,-5.000000,,434,2912.105263
Entire bungalow,Entire home/apt,2,2021-02-01,100.000000,75,200,122,125.944444,18,27.777800,90.529412,-5.263200,,359,2566.166667
Entire bungalow,Entire home/apt,2,2021-03-01,100.000000,78,200,124,125.294118,17,29.411800,92.375000,-5.555600,,359,2722.411765
Entire bungalow,Entire home/apt,2,2021-04-01,94.117600,75,200,120,126.312500,16,37.500000,91.933333,-5.882400,,335,2637.187500
Entire bungalow,Entire home/apt,3,2020-08-01,100.000000,70,180,122.5,115.000000,6,0.000000,86.200000,,,103,1910.000000
Entire bungalow,Entire home/apt,3,2020-09-01,100.000000,70,180,122.5,115.000000,6,0.000000,86.200000,0.000000,,131,2603.333333
Entire bungalow,Entire home/apt,3,2020-10-01,100.000000,70,180,122.5,115.000000,6,0.000000,86.200000,0.000000,,124,2530.833333
Entire bungalow,Entire home/apt,3,2020-11-01,100.000000,70,264,122.5,132.000000,8,0.000000,87.714286,33.333300,,155,2337.500000
Entire bungalow,Entire home/apt,3,2020-12-01,100.000000,69,393,122.5,139.333333,9,0.000000,86.875000,12.500000,,186,3059.444444
Entire bungalow,Entire home/apt,3,2021-01-01,100.000000,65,264,122.5,127.375000,8,0.000000,86.714286,-11.111100,,166,2555.250000
Entire bungalow,Entire home/apt,3,2021-02-01,100.000000,61,264,122.5,126.875000,8,0.000000,86.714286,0.000000,,143,2213.750000
Entire bungalow,Entire home/apt,3,2021-03-01,100.000000,53,264,122.5,125.875000,8,0.000000,87.285714,0.000000,,195,2921.750000
Entire bungalow,Entire home/apt,3,2021-04-01,100.000000,53,264,122.5,125.875000,7,0.000000,86.571429,0.000000,,177,2291.250000
Entire bungalow,Entire home/apt,4,2020-07-01,100.000000,80,200,173,156.500000,4,25.000000,96.000000,,,108,4227.000000
Entire bungalow,Entire home/apt,4,2020-08-01,100.000000,76,400,163.5,185.117647,17,35.294100,97.000000,325.000000,,363,3855.235294
Entire bungalow,Entire home/apt,4,2020-09-01,100.000000,76,400,164,181.050000,20,30.000000,97.000000,17.647100,,498,4638.750000
Entire bungalow,Entire home/apt,4,2020-10-01,100.000000,76,400,158,176.454545,22,36.363600,96.875000,10.000000,,494,4082.136364
Entire bungalow,Entire home/apt,4,2020-11-01,100.000000,76,400,155,174.380952,21,38.095200,96.437500,-4.545500,,460,3904.333333
Entire bungalow,Entire home/apt,4,2020-12-01,100.000000,76,564,182,200.619048,21,42.857100,97.733333,0.000000,,540,5080.904762
Entire bungalow,Entire home/apt,4,2021-01-01,100.000000,76,575,175,198.476190,21,38.095200,97.600000,0.000000,,545,5282.428571
Entire bungalow,Entire home/apt,4,2021-02-01,100.000000,76,575,160,195.450000,20,35.000000,97.714286,-4.761900,,503,5035.100000
Entire bungalow,Entire home/apt,4,2021-03-01,100.000000,76,575,179.5,199.789474,19,36.842100,97.692308,-5.000000,,463,5071.210526
Entire bungalow,Entire home/apt,4,2021-04-01,100.000000,76,575,178,194.647059,14,35.714300,97.500000,-10.526300,,394,4670.117647
Entire bungalow,Entire home/apt,5,2020-07-01,100.000000,210,250,230,230.000000,2,50.000000,90.000000,,,60,6900.000000
Entire bungalow,Entire home/apt,5,2020-08-01,100.000000,75,393,151.5,174.846154,13,46.153800,96.454545,550.000000,,251,3592.307692
Entire bungalow,Entire home/apt,5,2020-09-01,100.000000,75,393,187.5,187.400000,15,46.666700,95.916667,15.384600,,309,4194.000000
Entire bungalow,Entire home/apt,5,2020-10-01,100.000000,78,393,169,178.214286,14,28.571400,95.727273,-6.666700,,317,4298.357143
Entire bungalow,Entire home/apt,5,2020-11-01,100.000000,78,393,169,178.428571,14,28.571400,95.727273,0.000000,,256,3698.928571
Entire bungalow,Entire home/apt,5,2020-12-01,100.000000,76,593,187.5,217.266667,14,35.714300,95.666667,7.142900,,331,4246.733333
Entire bungalow,Entire home/apt,5,2021-01-01,100.000000,69,650,187.5,221.800000,14,14.285700,95.666667,0.000000,,320,5415.933333
Entire bungalow,Entire home/apt,5,2021-02-01,100.000000,78,399,169,185.400000,15,13.333300,95.583333,0.000000,,273,3818.933333
Entire bungalow,Entire home/apt,5,2021-03-01,100.000000,75,399,169,184.200000,15,13.333300,95.583333,0.000000,,303,4052.866667
Entire bungalow,Entire home/apt,5,2021-04-01,100.000000,78,399,169,185.928571,14,21.428600,95.272727,-6.666700,,315,4443.928571
Entire bungalow,Entire home/apt,6,2020-07-01,100.000000,140,300,220,220.000000,2,0.000000,100.000000,,,60,6600.000000
Entire bungalow,Entire home/apt,6,2020-08-01,100.000000,95,2142,275,419.928571,13,23.076900,87.500000,600.000000,,264,6116.857143
Entire bungalow,Entire home/apt,6,2020-09-01,100.000000,95,2142,275,378.500000,15,20.000000,90.000000,14.285700,,339,6203.687500
Entire bungalow,Entire home/apt,6,2020-10-01,100.000000,95,2142,300,374.235294,16,18.750000,90.909091,6.250000,,363,6291.411765
Entire bungalow,Entire home/apt,6,2020-11-01,100.000000,95,2142,300,375.529412,16,18.750000,90.909091,0.000000,,358,6305.000000
Entire bungalow,Entire home/apt,6,2020-12-01,100.000000,100,2142,300,394.941176,16,12.500000,91.363636,0.000000,,386,6909.882353
Entire bungalow,Entire home/apt,6,2021-01-01,100.000000,100,2142,300,391.470588,16,18.750000,91.454545,0.000000,,392,10487.764706
Entire bungalow,Entire home/apt,6,2021-02-01,100.000000,100,2142,315,450.416667,12,8.333300,88.666667,-29.411800,,331,13270.833333
Entire bungalow,Entire home/apt,6,2021-03-01,100.000000,100,2142,315,450.416667,12,8.333300,88.666667,0.000000,,331,13270.833333
Entire bungalow,Entire home/apt,6,2021-04-01,100.000000,103,2142,315,466.250000,12,8.333300,97.000000,0.000000,,332,13310.833333
Entire bungalow,Entire home/apt,7,2020-08-01,100.000000,172,500,399.5,354.200000,5,0.000000,95.000000,,,146,10306.800000
Entire bungalow,Entire home/apt,7,2020-09-01,100.000000,172,500,399.5,354.200000,5,0.000000,95.000000,0.000000,,119,8310.600000
Entire bungalow,Entire home/apt,7,2020-10-01,100.000000,172,500,399.5,354.200000,5,0.000000,95.000000,0.000000,,149,10546.200000
Entire bungalow,Entire home/apt,7,2020-11-01,100.000000,172,500,399.5,354.200000,5,0.000000,95.000000,0.000000,,150,10626.000000
Entire bungalow,Entire home/apt,7,2020-12-01,100.000000,172,500,421,362.800000,5,0.000000,95.000000,0.000000,,150,10884.000000
Entire bungalow,Entire home/apt,7,2021-01-01,100.000000,172,500,450,374.400000,5,0.000000,95.000000,0.000000,,138,10032.000000
Entire bungalow,Entire home/apt,7,2021-02-01,100.000000,172,500,399.5,354.200000,5,0.000000,95.000000,0.000000,,149,10546.200000
Entire bungalow,Entire home/apt,7,2021-03-01,100.000000,172,500,399.5,354.200000,5,0.000000,95.000000,0.000000,,148,10506.000000
Entire bungalow,Entire home/apt,7,2021-04-01,100.000000,172,500,399.5,354.200000,5,0.000000,95.000000,0.000000,,150,10626.000000
Entire bungalow,Entire home/apt,8,2020-07-01,100.000000,571,571,571,571.000000,1,100.000000,,,,30,17130.000000
Entire bungalow,Entire home/apt,8,2020-08-01,100.000000,148,800,590,555.000000,6,16.666700,99.750000,600.000000,,113,8615.285714
Entire bungalow,Entire home/apt,8,2020-09-01,100.000000,119,800,575.5,552.125000,7,28.571400,99.750000,14.285700,,157,10264.875000
Entire bungalow,Entire home/apt,8,2020-10-01,100.000000,148,800,575.5,557.000000,7,28.571400,99.750000,0.000000,,171,10931.125000
Entire bungalow,Entire home/apt,8,2020-11-01,100.000000,148,800,575.5,557.375000,7,28.571400,99.750000,0.000000,,184,13038.750000
Entire bungalow,Entire home/apt,8,2020-12-01,100.000000,150,800,565.5,519.700000,9,22.222200,99.750000,25.000000,,235,12233.900000
Entire bungalow,Entire home/apt,8,2021-01-01,100.000000,148,800,565.5,516.300000,9,22.222200,99.750000,0.000000,,186,9762.400000
Entire bungalow,Entire home/apt,8,2021-02-01,100.000000,148,800,565.5,508.363636,10,30.000000,98.400000,10.000000,,194,8748.454545
Entire bungalow,Entire home/apt,8,2021-03-01,100.000000,148,800,565.5,507.727273,10,30.000000,98.400000,0.000000,,211,9904.363636
Entire bungalow,Entire home/apt,8,2021-04-01,100.000000,98,800,539.5,475.583333,11,18.181800,97.333333,9.090900,,241,9288.166667
Entire bungalow,Entire home/apt,9,2020-07-01,100.000000,99,99,99,99.000000,1,0.000000,90.000000,,,4,396.000000
Entire bungalow,Entire home/apt,9,2020-08-01,100.000000,99,800,748.5,532.000000,3,0.000000,91.500000,200.000000,,39,8297.000000
Entire bungalow,Entire home/apt,9,2020-09-01,100.000000,99,800,743.5,528.666667,3,0.000000,91.500000,0.000000,,40,8330.000000
Entire bungalow,Entire home/apt,9,2020-10-01,100.000000,697,800,748.5,748.500000,2,0.000000,93.000000,-33.333300,,30,12000.000000
Entire bungalow,Entire home/apt,9,2020-11-01,100.000000,700,800,750,750.000000,2,0.000000,93.000000,0.000000,,2,800.000000
Entire bungalow,Entire home/apt,9,2020-12-01,100.000000,663,800,731.5,731.500000,2,0.000000,93.000000,0.000000,,43,15145.000000
Entire bungalow,Entire home/apt,9,2021-01-01,100.000000,649,843,746,746.000000,2,0.000000,93.000000,0.000000,,22,7333.000000
Entire bungalow,Entire home/apt,9,2021-02-01,100.000000,647,800,723.5,723.500000,2,0.000000,93.000000,0.000000,,2,800.000000
Entire bungalow,Entire home/apt,9,2021-03-01,100.000000,643,800,721.5,721.500000,2,0.000000,93.000000,0.000000,,2,800.000000
Entire bungalow,Entire home/apt,9,2021-04-01,100.000000,656,800,728,728.000000,2,0.000000,93.000000,0.000000,,2,800.000000
Entire bungalow,Entire home/apt,10,2020-08-01,100.000000,900,900,900,900.000000,1,0.000000,100.000000,,,30,27000.000000
Entire bungalow,Entire home/apt,10,2020-09-01,100.000000,900,900,900,900.000000,1,0.000000,100.000000,0.000000,,15,13500.000000
Entire bungalow,Entire home/apt,10,2020-10-01,100.000000,900,900,900,900.000000,1,0.000000,100.000000,0.000000,,30,27000.000000
Entire bungalow,Entire home/apt,10,2020-11-01,100.000000,900,900,900,900.000000,1,0.000000,100.000000,0.000000,,30,27000.000000
Entire bungalow,Entire home/apt,10,2020-12-01,100.000000,800,800,800,800.000000,1,0.000000,100.000000,0.000000,,17,13600.000000
Entire bungalow,Entire home/apt,10,2021-01-01,100.000000,829,829,829,829.000000,1,0.000000,100.000000,0.000000,,30,24870.000000
Entire bungalow,Entire home/apt,10,2021-02-01,100.000000,800,800,800,800.000000,1,0.000000,100.000000,0.000000,,30,24000.000000
Entire bungalow,Entire home/apt,10,2021-03-01,100.000000,800,800,800,800.000000,1,0.000000,100.000000,0.000000,,30,24000.000000
Entire bungalow,Entire home/apt,10,2021-04-01,100.000000,800,800,800,800.000000,0,,100.000000,0.000000,,0,0.000000
